index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
706142,5,7,0,0,0,0,0,2013,9,8,0
522728,547,6,688,1,0,0,0,2015,4,4,26512
663580,705,6,686,1,0,0,0,2014,5,3,16591
46119,244,5,534,1,0,0,1,2013,12,27,26543
250823,513,3,1681,1,0,0,0,2014,12,10,25380
613782,894,6,753,1,0,0,0,2014,3,22,20127
200809,974,2,1806,1,1,0,0,2013,2,5,21201
269386,814,7,0,0,0,0,0,2014,6,15,18
288820,989,5,637,1,1,0,0,2015,3,20,20874
365858,135,7,0,0,0,0,0,2013,9,22,0
616253,425,1,590,1,1,0,0,2015,4,13,20089
260287,875,6,352,1,0,0,0,2013,8,10,21743
168584,914,7,0,0,0,0,0,2014,6,8,14
667415,1017,4,0,0,0,1,0,2013,10,3,55
666578,880,1,0,0,0,1,0,2015,5,25,64
443663,813,1,845,1,1,0,0,2014,3,17,26389
103282,374,1,1097,1,1,0,0,2014,5,5,24246
659814,883,3,417,1,0,0,1,2015,7,22,19294
204523,348,4,665,1,0,0,1,2013,8,22,22912
105679,529,5,777,1,1,0,0,2013,4,26,22617
571093,758,6,415,1,0,0,0,2013,8,31,10712
41097,698,6,1706,1,0,0,0,2013,8,17,18974
139328,1115,2,411,1,1,0,0,2013,11,5,24809
338773,216,2,676,1,0,0,1,2013,8,20,24147
196518,753,7,0,0,0,0,0,2014,7,27,76
283593,736,1,641,1,1,0,1,2014,4,14,17080
260425,229,5,653,1,0,0,0,2015,6,26,25918
8772,1078,6,438,1,0,0,0,2015,4,25,22414
165827,715,4,688,1,1,0,0,2014,6,19,14010
711567,748,2,344,1,0,0,1,2014,8,12,16013
25887,202,7,0,0,0,0,0,2013,12,8,0
46929,626,5,922,1,1,0,0,2015,2,6,19936
252401,364,2,660,1,0,0,0,2014,6,10,20168
544688,791,6,831,1,0,0,0,2015,2,14,25222
630754,8,6,307,1,0,0,0,2013,9,7,22489
355922,33,1,932,1,1,0,0,2014,10,20,25940
553915,54,1,560,1,0,0,0,2013,11,25,29054
491425,59,2,691,1,1,0,0,2014,6,3,33338
42394,681,1,431,1,0,0,1,2014,12,29,19151
178531,267,5,1510,1,0,0,0,2013,12,13,24660
63227,39,1,1046,1,1,0,0,2013,1,7,26170
513313,557,2,721,1,1,0,1,2013,7,30,23409
522520,1058,4,678,1,1,0,1,2013,8,29,20168
492008,99,1,431,1,0,0,0,2015,2,9,29172
26376,641,4,560,1,0,0,0,2014,2,13,18641
141308,537,5,646,1,0,0,0,2015,2,13,22572
695853,198,5,493,1,1,0,1,2014,5,2,28587
699596,994,6,257,1,0,0,0,2015,6,20,23376
11724,1034,5,796,1,0,0,0,2014,2,14,23931
475449,1068,4,293,1,1,0,0,2014,10,9,21310
77094,264,3,837,1,0,0,0,2013,8,7,24267
596587,427,2,829,1,1,0,1,2013,5,28,20796
424708,663,1,803,1,1,0,0,2014,2,3,18218
133400,452,2,438,1,0,0,0,2015,6,9,21026
372317,78,4,502,1,1,0,0,2015,1,15,27960
469875,487,5,640,1,0,0,0,2014,11,21,23016
489986,960,3,614,1,1,0,0,2015,5,20,21578
76537,209,4,582,1,0,0,0,2013,11,14,25649
228691,506,5,794,1,0,0,0,2013,6,28,24583
500104,789,4,522,1,1,0,0,2015,5,7,25840
351509,257,2,916,1,0,0,1,2013,4,2,24586
403418,367,1,520,1,0,0,0,2014,10,27,22111
141754,264,2,813,1,1,0,1,2014,7,29,26150
708723,464,3,1234,1,1,0,0,2015,4,29,22138
606514,459,5,1228,1,1,0,0,2014,6,6,21016
573456,841,3,411,1,0,0,0,2014,12,10,24990
412036,675,4,675,1,1,0,0,2013,11,21,15816
454167,150,2,824,1,1,0,0,2015,5,5,27311
536326,808,5,585,1,0,0,0,2015,6,26,23379
195050,4,2,1092,1,0,0,0,2014,3,11,23731
401658,104,7,0,0,0,0,0,2015,3,8,0
666654,241,1,620,1,0,0,0,2013,7,8,23963
549369,17,5,823,1,0,0,0,2013,3,15,22260
525044,844,1,582,1,1,0,0,2014,12,15,28734
92889,1112,5,700,1,0,0,0,2014,4,11,20367
417990,639,2,418,1,0,0,0,2014,6,24,21392
560400,968,1,1339,1,1,0,0,2013,12,2,25489
332572,329,6,429,1,0,0,0,2013,11,9,18305
380004,365,2,571,1,1,0,0,2014,1,21,20894
380320,682,2,2045,1,1,0,0,2014,10,7,16104
485277,1084,5,810,1,1,0,0,2015,5,8,22129
214984,1107,4,590,1,0,0,0,2015,7,23,20174
347030,601,3,0,0,0,1,1,2014,1,1,295
554331,450,5,1138,1,1,0,1,2013,8,2,20425
180182,808,3,589,1,1,0,1,2014,8,20,25342
91585,226,5,1038,1,1,0,0,2013,5,31,28807
337287,224,6,432,1,0,0,0,2013,6,1,26481
5922,364,2,592,1,0,0,0,2013,12,10,22072
668590,483,1,787,1,1,0,0,2013,5,27,25889
162038,536,6,0,0,0,1,0,2014,11,1,0
570046,346,5,857,1,1,0,0,2014,12,5,28464
125515,1010,3,618,1,0,0,0,2015,6,10,23082
631827,927,5,774,1,1,0,0,2014,1,24,17894
488238,476,3,670,1,1,0,0,2013,4,10,21864
595013,309,1,0,0,0,2,1,2015,4,6,13
669612,190,5,684,1,1,0,0,2014,3,21,24019
522340,1065,6,320,1,0,0,0,2015,4,25,21087
145188,429,7,0,0,0,0,0,2014,5,18,34
29075,893,7,0,0,0,0,0,2014,3,9,0
620257,113,6,789,1,0,0,0,2013,6,8,22465
423909,184,6,486,1,0,0,0,2014,6,21,22402
5513,885,4,862,1,1,0,1,2014,10,9,20763
157741,331,6,597,1,0,0,0,2014,1,18,18146
403411,805,5,557,1,1,0,0,2015,3,6,25052
668630,379,4,432,1,0,0,0,2014,6,26,23362
679924,454,5,0,0,0,1,1,2014,10,31,188
127691,780,6,263,1,0,0,0,2013,1,26,25292
350679,712,5,501,1,0,0,1,2013,5,24,14787
176758,876,7,0,0,0,0,0,2014,7,6,0
468908,675,3,0,0,0,3,1,2013,12,25,114
491932,1112,2,777,1,1,0,0,2015,3,17,22292
528951,645,1,1573,1,1,0,0,2015,5,18,20503
708502,271,5,788,1,0,0,1,2015,5,15,20261
225772,664,3,537,1,0,0,0,2013,4,3,15927
646442,680,1,823,1,0,0,0,2013,8,5,14756
65737,534,4,503,1,1,0,0,2013,3,21,22980
495271,3,5,965,1,0,0,0,2014,5,30,25611
678378,877,1,1155,1,0,0,1,2013,12,30,25223
540127,674,4,898,1,0,0,0,2014,9,11,14483
655764,396,4,1204,1,0,0,0,2013,9,5,21626
668040,931,6,251,1,0,0,0,2013,4,6,17360
5574,578,3,909,1,1,0,0,2014,9,3,19557
540911,409,5,467,1,0,0,0,2014,7,11,19605
234996,206,6,498,1,0,0,0,2013,5,18,23489
144721,108,6,1180,1,0,0,0,2013,12,21,27831
454454,760,7,0,0,0,0,0,2015,7,19,0
42681,922,5,750,1,1,0,0,2014,6,6,21229
685198,1080,3,920,1,1,0,0,2013,12,4,22623
245786,845,7,0,0,0,0,0,2013,1,13,93
489190,1014,3,1417,1,1,0,0,2014,11,26,24759
452872,554,6,345,1,0,0,0,2013,3,2,23773
438242,971,5,882,1,0,0,0,2014,9,12,19696
173708,736,3,550,1,1,0,0,2013,7,3,15088
500897,1113,3,617,1,0,0,0,2013,3,13,19777
252009,345,6,313,1,0,0,0,2015,1,17,21444
489277,358,1,974,1,0,0,0,2014,1,27,20419
217799,27,6,909,1,0,0,0,2013,8,31,24005
570087,210,3,266,1,0,0,0,2013,2,27,26270
277343,1087,6,530,1,0,0,0,2013,9,21,20454
246393,344,1,1258,1,0,0,1,2015,5,11,21086
333826,116,1,764,1,0,0,0,2014,2,24,26178
273126,385,4,0,0,0,1,0,2013,5,9,17
633257,139,2,402,1,0,0,0,2015,7,7,23622
536436,837,3,274,1,1,0,0,2013,3,20,22157
392807,151,6,642,1,0,0,0,2014,3,22,23761
9658,325,5,727,1,1,0,0,2015,6,5,19983
672437,1096,7,0,0,0,0,0,2013,2,10,0
495729,255,5,595,1,1,0,0,2014,7,4,22971
463735,916,6,581,1,0,0,0,2013,7,27,19869
639793,784,4,797,1,1,0,0,2014,1,23,26331
480953,632,5,807,1,0,0,0,2013,2,15,17925
410159,391,1,950,1,1,0,0,2013,2,18,24077
615202,398,2,615,1,1,0,0,2015,2,17,24036
293906,929,1,904,1,1,0,0,2014,5,5,19519
392923,294,1,946,1,0,0,0,2014,2,10,21232
196232,319,1,783,1,0,0,0,2014,7,7,22246
596255,75,6,621,1,0,0,0,2015,3,7,26413
549235,178,5,943,1,0,0,0,2013,6,14,24302
230156,779,4,807,1,1,0,0,2013,3,7,26730
597117,737,2,1077,1,1,0,0,2014,11,25,16908
685371,305,5,502,1,1,0,0,2014,2,21,20732
646858,454,6,257,1,0,0,0,2014,1,11,20726
251679,218,5,693,1,1,0,0,2013,11,8,24288
67256,820,3,1138,1,1,0,0,2013,6,5,26709
241647,898,1,1057,1,1,0,0,2013,7,1,23543
84242,125,4,1877,1,1,0,0,2014,7,3,24163
264455,829,4,808,1,1,0,0,2013,10,10,24438
700950,451,6,482,1,0,0,0,2015,6,6,20355
466720,78,2,519,1,1,0,0,2015,1,27,28249
220602,301,7,0,0,0,0,0,2015,3,8,0
437208,781,2,670,1,0,0,0,2013,2,12,24171
88172,255,3,698,1,1,0,1,2015,7,1,23860
441975,450,7,0,0,0,0,0,2014,11,9,120
66246,132,3,603,1,1,0,0,2015,1,28,24280
400714,704,2,1343,1,1,0,0,2014,4,1,16559
629670,956,4,512,1,0,0,0,2013,11,28,21522
354403,1105,1,425,1,0,0,1,2014,10,13,19191
229713,395,5,583,1,1,0,0,2015,5,8,22750
392982,224,2,342,1,0,0,0,2013,2,12,27315
16858,291,6,456,1,0,0,0,2015,3,28,21748
201905,86,3,673,1,1,0,0,2013,6,5,27237
53626,963,4,1106,1,0,0,0,2013,5,23,20384
475129,246,2,1058,1,1,0,0,2014,2,4,25536
504712,846,4,786,1,1,0,0,2013,9,26,21255
600087,476,3,560,1,0,0,0,2014,9,24,19099
230229,773,1,921,1,1,0,0,2015,6,15,28993
675976,1108,2,1101,1,1,0,0,2013,12,17,24544
137686,147,1,1199,1,1,0,0,2014,6,30,24362
582562,929,1,1015,1,0,0,0,2013,8,5,14918
323476,619,5,483,1,1,0,0,2014,5,9,16944
136418,719,7,0,0,0,0,0,2015,7,19,66
111652,131,5,614,1,1,0,0,2013,11,22,24657
678755,502,6,1380,1,0,0,0,2015,5,30,26551
67477,1006,1,766,1,0,0,0,2013,7,8,18981
564828,120,2,558,1,0,0,0,2013,8,20,23715
570369,240,7,0,0,0,0,0,2014,9,7,0
123695,874,2,477,1,0,0,0,2014,12,9,24307
230390,190,1,695,1,0,0,0,2013,9,30,23620
394879,790,7,0,0,0,0,0,2015,3,29,0
359641,1059,4,1106,1,1,0,0,2014,6,19,20025
413992,509,6,367,1,0,0,0,2013,6,15,24324
281975,1057,3,592,1,1,0,0,2014,9,17,20303
197809,990,3,528,1,1,0,0,2015,1,28,21352
383747,130,1,677,1,1,0,1,2014,8,4,24527
337889,571,6,782,1,0,0,0,2015,2,28,20479
654060,675,2,521,1,1,0,0,2013,2,19,14509
604564,424,6,811,1,0,0,0,2015,5,16,18213
174211,722,6,1081,1,0,0,0,2015,1,10,13319
197231,891,4,936,1,0,0,1,2014,7,24,19456
514692,244,3,566,1,1,0,0,2014,9,3,25202
15349,338,7,0,0,0,0,1,2014,8,17,0
206461,532,1,1311,1,0,0,0,2013,11,25,22612
10577,762,1,431,1,1,0,1,2013,8,26,12449
497421,523,2,1627,1,1,0,1,2014,8,5,23856
415599,947,5,1197,1,1,0,1,2014,6,20,14649
51571,584,2,325,1,0,0,1,2014,8,12,17980
609730,456,4,1239,1,1,0,0,2014,12,18,26737
296632,905,1,1936,1,1,0,0,2013,4,8,21823
423520,186,6,399,1,0,0,0,2015,2,7,22574
290548,798,4,984,1,1,1,0,2015,6,4,26200
419665,276,3,431,1,0,0,0,2015,3,11,22216
420538,856,3,1001,1,0,0,1,2013,1,2,20660
217544,538,2,542,1,0,0,0,2015,1,20,22205
132638,904,7,0,0,0,0,0,2015,2,22,111
161231,1093,5,921,1,1,0,1,2013,8,16,17179
60960,211,7,0,0,0,0,0,2013,2,17,183
669836,1073,1,868,1,1,0,0,2015,1,26,21886
468622,1092,7,0,0,0,0,0,2015,3,1,0
305160,641,4,439,1,0,0,1,2013,7,25,18140
2335,835,3,693,1,1,0,0,2014,2,5,22169
3194,87,7,0,0,0,0,0,2013,12,29,0
412316,979,5,642,1,1,0,0,2014,7,4,21653
98287,295,1,786,1,1,0,0,2015,5,4,23065
695502,1103,2,459,1,1,0,0,2014,6,3,20952
630407,155,4,571,1,1,0,1,2013,8,29,26747
571087,744,3,820,1,1,0,0,2015,5,6,16883
432742,93,4,634,1,1,0,1,2014,7,17,26095
71057,753,3,756,1,1,0,0,2013,4,24,17823
256949,904,7,0,0,0,0,0,2013,9,8,0
497297,980,1,801,1,1,0,0,2013,11,18,22666
362059,1081,2,786,1,1,0,0,2015,5,5,20455
114603,581,2,521,1,0,0,0,2015,6,9,17991
537324,23,7,0,0,0,0,0,2013,1,27,100
302542,1095,5,676,1,1,0,0,2013,10,11,17812
477958,844,3,664,1,1,0,0,2015,6,3,30862
372155,343,1,572,1,0,0,0,2014,5,12,20741
497614,714,2,364,1,1,0,0,2013,12,3,18150
115863,397,1,1027,1,1,0,0,2013,7,1,25022
536522,967,2,1075,1,1,0,1,2014,8,19,20385
60343,188,5,370,1,0,0,1,2013,1,4,23743
150664,302,1,276,1,0,0,0,2015,6,8,19308
7299,281,6,683,1,0,0,0,2013,8,3,20957
114384,684,6,731,1,0,0,0,2013,8,31,20373
693342,690,1,1007,1,1,0,1,2015,3,30,23031
547500,357,4,946,1,1,0,0,2013,4,25,20591
24623,1071,3,748,1,1,0,0,2014,5,7,20958
664784,961,5,0,0,1,1,0,2014,10,3,0
337487,155,4,0,0,1,1,1,2015,6,4,176
670167,730,5,1429,1,1,0,0,2013,5,31,18954
224544,172,2,881,1,1,0,0,2015,2,3,25643
108066,310,2,780,1,1,0,0,2013,9,24,22377
694229,913,6,1103,1,0,0,0,2014,4,12,20491
234270,544,3,2176,1,1,0,0,2013,1,9,22759
172277,1000,2,893,1,1,0,0,2013,3,5,25927
562833,16,1,1070,1,1,0,0,2015,4,27,24630
467388,1026,1,1630,1,1,0,0,2013,2,18,25060
481994,568,7,0,0,0,0,1,2014,4,20,0
74511,897,2,281,1,0,0,0,2015,3,24,20656
180279,515,5,887,1,1,0,0,2014,9,5,23001
563513,600,1,726,1,1,0,0,2014,9,15,21387
673266,413,5,936,1,0,0,0,2014,4,11,20509
361359,233,5,1064,1,1,0,0,2015,4,17,28685
570560,594,2,489,1,1,0,0,2015,7,14,20029
429539,239,2,603,1,1,0,0,2014,12,16,28673
549400,390,6,886,1,0,0,0,2015,6,13,21636
150021,100,3,853,1,1,0,1,2013,8,14,26178
696001,360,5,886,1,1,0,1,2013,10,11,21135
441003,1084,4,827,1,0,0,0,2013,12,12,23420
704418,525,4,1058,1,1,0,0,2013,12,5,27344
230374,1042,2,586,1,1,0,0,2014,9,2,21521
538264,734,5,850,1,1,0,0,2013,5,31,18393
287032,686,5,695,1,0,0,1,2015,4,10,19846
347925,474,5,810,1,1,0,1,2013,10,25,20803
565729,1089,4,1343,1,1,0,0,2015,4,30,23227
622490,448,6,490,1,0,0,0,2013,6,15,19749
87673,349,6,807,1,0,0,0,2015,1,31,22900
678101,943,7,0,0,0,0,0,2014,7,20,50
523800,358,6,1247,1,0,0,0,2013,3,2,21451
148824,820,5,1186,1,1,0,0,2013,10,11,25894
214350,560,5,1511,1,0,0,1,2014,8,15,20728
24194,1062,5,514,1,0,0,1,2013,7,12,20711
622560,849,1,1038,1,1,0,0,2013,9,9,23102
412622,1095,5,887,1,1,0,0,2013,12,6,19413
393964,694,3,621,1,0,0,0,2013,7,24,17697
499205,205,3,823,1,1,0,1,2014,10,22,25299
197329,573,7,0,0,0,0,0,2013,2,17,281
343824,804,5,416,1,0,0,0,2013,1,18,23392
609826,856,3,952,1,1,0,0,2013,1,9,20827
339822,252,3,709,1,0,0,0,2013,1,30,27086
74602,457,3,410,1,1,0,0,2014,5,21,20769
449064,665,6,753,1,0,0,0,2015,3,14,15885
102407,422,3,494,1,1,0,0,2013,3,6,17986
259790,57,1,844,1,0,0,0,2013,2,25,35245
18737,125,2,1818,1,1,0,1,2013,7,30,24619
136994,947,4,997,1,1,0,1,2014,9,4,15305
225299,279,7,0,0,0,0,0,2013,9,22,47
230115,156,3,702,1,1,0,1,2015,2,4,26924
395685,869,7,0,0,0,0,0,2014,6,1,693
587529,234,3,1147,1,1,0,0,2013,12,4,30805
184611,123,1,1314,1,1,0,0,2014,3,17,24061
31771,640,5,950,1,1,0,0,2014,3,7,22574
640775,110,1,581,1,0,0,0,2013,1,14,25673
507006,733,1,3555,1,1,0,1,2014,10,6,17264
134574,808,2,606,1,0,0,0,2015,5,12,24145
221934,914,1,1406,1,1,0,0,2013,9,9,22286
297296,393,3,474,1,0,0,1,2013,1,2,22859
382099,902,7,0,0,0,0,0,2014,1,5,100
552080,441,4,533,1,0,0,0,2014,2,27,20243
140685,391,7,0,0,0,0,0,2013,9,1,0
419236,798,5,984,1,1,0,0,2013,1,11,25555
672815,798,6,343,1,0,0,0,2013,8,10,24493
136295,637,2,648,1,1,0,1,2015,3,31,25712
625267,621,2,745,1,0,0,1,2014,10,14,15938
703298,44,1,835,1,1,0,1,2015,2,2,27477
595487,1008,1,888,1,1,0,0,2013,1,7,23279
515101,868,2,614,1,1,0,0,2013,11,5,22419
702585,695,1,432,1,0,0,0,2014,5,12,19001
598063,107,4,796,1,0,0,1,2013,6,27,24310
619523,916,7,0,0,0,0,0,2014,5,18,45
306390,554,6,440,1,0,0,0,2014,3,29,23007
435450,319,7,0,0,0,0,0,2013,4,7,20
150532,448,5,661,1,0,0,1,2015,7,10,20625
403221,886,4,650,1,1,0,0,2013,10,10,21495
703213,86,7,0,0,0,0,0,2015,7,26,0
243491,955,1,500,1,1,0,0,2013,1,7,22421
522874,480,4,553,1,0,0,0,2013,8,22,20390
455877,522,7,0,0,0,0,0,2013,9,1,103
652038,498,1,888,1,0,0,0,2014,2,10,22929
559612,989,6,401,1,0,0,0,2013,7,20,20176
502957,170,4,459,1,1,0,0,2014,1,23,26253
207079,864,7,0,0,0,0,0,2014,8,10,0
701479,506,3,1082,1,1,0,0,2014,3,5,25256
378895,512,7,1385,1,0,0,0,2015,2,8,23275
39102,901,4,707,1,0,0,1,2014,1,2,24724
189980,624,6,510,1,0,0,0,2014,12,13,22163
55627,136,1,539,1,1,0,0,2015,4,13,24858
440244,854,6,914,1,0,0,0,2013,11,16,20605
393373,806,1,0,0,1,1,0,2014,1,6,526
168711,1085,2,704,1,0,0,0,2013,3,12,20608
426376,1068,4,434,1,1,0,0,2015,4,30,23242
550128,770,4,819,1,1,0,0,2015,3,19,12118
428101,884,5,733,1,1,0,0,2013,10,25,21113
111192,95,5,1005,1,1,0,0,2013,9,27,25192
682264,480,3,619,1,0,0,0,2013,3,13,21862
635668,448,3,653,1,0,0,1,2014,4,23,19925
443107,750,2,283,1,0,0,0,2013,2,26,16674
700963,444,4,1350,1,1,0,1,2013,8,15,20029
676824,653,5,594,1,1,0,0,2013,9,13,16584
626155,284,1,376,1,0,0,1,2013,8,5,21127
4710,439,4,914,1,1,0,0,2014,1,9,20896
338712,800,3,567,1,1,0,0,2013,7,3,26946
623230,799,4,805,1,0,0,0,2014,11,20,24463
351337,280,3,446,1,0,0,1,2013,4,3,21813
289360,617,5,578,1,1,0,1,2013,2,8,17645
67026,634,2,717,1,0,0,0,2013,12,10,20101
574873,746,6,427,1,0,0,0,2013,10,26,16374
380873,233,3,972,1,0,0,0,2013,2,27,28986
266763,1,4,722,1,1,0,1,2015,4,2,29170
547057,189,4,801,1,0,0,0,2014,7,24,24221
412019,465,1,648,1,1,0,1,2014,10,20,22445
385076,74,2,1025,1,1,0,0,2014,6,3,26313
356595,1072,1,675,1,0,0,0,2015,5,11,20284
438458,928,2,503,1,0,0,0,2014,1,14,15899
197609,59,1,788,1,1,0,1,2013,10,21,28961
15762,545,5,1225,1,1,0,0,2014,12,19,28038
39782,697,3,948,1,1,0,1,2015,7,1,20840
94951,135,3,500,1,1,0,0,2015,5,20,24476
580011,57,4,948,1,0,0,0,2013,11,28,30273
348407,695,1,445,1,0,0,0,2013,1,28,17998
565276,236,2,1050,1,1,0,0,2014,6,3,29542
410520,1049,5,731,1,1,0,1,2013,8,30,22468
246893,291,6,560,1,0,0,0,2013,11,2,21899
488464,569,3,714,1,1,0,0,2014,5,7,17876
467354,288,3,333,1,0,0,0,2013,11,27,22593
391296,9,7,0,0,0,0,0,2014,6,22,0
255552,183,5,706,1,1,0,0,2013,6,21,23329
128134,947,1,1241,1,1,0,0,2013,4,29,16211
509447,803,5,556,1,1,0,0,2013,4,26,24845
3170,748,4,0,0,0,1,0,2014,5,29,127
394679,534,3,472,1,1,0,0,2014,4,2,22905
682427,1067,3,469,1,1,0,0,2013,11,6,21868
222060,32,6,289,1,0,0,0,2014,2,8,24907
246137,370,7,0,0,0,0,0,2013,10,13,264
512513,985,1,720,1,0,0,1,2013,8,5,18874
244585,306,6,331,1,0,0,0,2015,2,14,19030
615326,542,5,567,1,1,0,0,2015,5,22,21489
426811,518,2,408,1,0,0,0,2013,6,25,23193
151417,346,3,686,1,1,0,0,2013,5,29,25000
271324,622,7,0,0,0,0,0,2014,8,10,0
573860,298,6,1001,1,0,0,0,2013,3,30,22439
81535,119,4,576,1,0,0,0,2014,6,26,23927
688138,43,7,0,0,0,0,0,2013,12,1,0
559815,445,4,1242,1,0,0,0,2014,3,13,20100
134732,507,6,813,1,0,0,0,2013,11,30,27979
322997,233,5,1025,1,1,0,0,2014,9,19,26080
42822,350,5,500,1,0,0,0,2014,4,11,15307
626188,256,6,1428,1,0,0,0,2014,1,25,21590
266689,852,6,433,1,0,0,0,2013,9,28,19588
43158,436,7,0,0,0,0,0,2013,11,10,15
82019,827,4,1021,1,1,0,0,2013,2,21,24135
616029,522,4,727,1,1,0,0,2013,9,12,23404
707644,1054,7,0,0,0,0,0,2013,11,10,66
39859,430,3,555,1,0,0,0,2014,1,15,19763
602329,687,7,0,0,0,0,0,2015,5,31,89
631180,634,3,704,1,1,0,0,2014,11,5,20120
140558,750,3,281,1,0,0,1,2013,8,21,15907
170717,1074,7,0,0,0,0,0,2014,9,7,0
531717,171,2,973,1,1,0,0,2015,3,17,27036
227681,913,2,1593,1,1,0,1,2013,8,13,21037
174572,685,4,504,1,0,0,1,2014,1,2,19552
300906,236,4,733,1,0,0,0,2014,6,26,27096
155010,399,7,0,0,0,0,0,2015,1,18,0
648999,905,2,2005,1,1,0,0,2013,12,3,23634
690054,192,7,0,0,0,0,0,2015,6,28,239
27358,100,1,622,1,0,0,0,2015,2,23,29397
144608,319,1,1033,1,1,0,0,2013,6,17,24662
469181,491,7,0,0,0,0,0,2014,10,5,62
446737,290,3,636,1,0,0,0,2014,3,12,20936
308867,642,6,437,1,0,0,0,2014,7,5,19040
51258,240,6,387,1,0,0,0,2015,1,3,23919
359677,731,3,829,1,0,0,0,2013,1,16,14552
129846,557,1,534,1,0,0,0,2014,5,12,22248
1149,770,7,0,0,0,0,0,2014,3,30,0
633111,62,6,374,1,0,0,0,2015,1,3,31024
292366,940,1,1229,1,1,0,0,2014,12,15,26117
409043,736,3,390,1,0,0,1,2014,6,11,14254
256980,972,5,533,1,1,0,0,2013,7,5,21231
268334,501,6,641,1,0,0,0,2013,11,30,27482
2160,56,7,0,0,0,0,0,2014,2,9,71
5758,73,3,496,1,0,0,0,2014,3,12,26006
289577,1091,7,0,0,0,0,0,2015,7,26,20
477292,806,3,423,1,0,0,1,2013,2,13,23507
170671,963,2,1579,1,1,0,0,2014,12,2,24386
609259,521,5,452,1,0,0,1,2014,1,3,24299
151625,603,5,884,1,0,0,0,2015,3,27,19126
651202,85,4,876,1,1,0,0,2014,2,20,27483
231073,262,1,3142,1,1,0,0,2013,1,21,21598
678209,68,2,1148,1,0,0,0,2013,5,21,25531
663941,914,7,0,0,0,0,0,2015,5,10,17
606620,640,3,0,0,1,1,0,2013,5,1,127
128479,13,2,267,1,0,0,0,2014,3,11,23294
150801,934,5,811,1,0,0,0,2015,5,29,18722
622129,290,2,708,1,0,0,0,2015,6,9,22802
339259,1063,6,457,1,0,0,0,2015,3,14,21368
94161,210,1,273,1,0,0,0,2013,9,16,24443
40355,721,7,0,0,0,0,0,2015,5,10,55
287798,346,6,424,1,0,0,0,2013,3,16,23659
52344,351,7,0,0,0,0,0,2014,6,1,67
205218,168,4,754,1,1,0,0,2013,1,10,26084
647262,875,7,0,0,0,0,0,2015,4,26,0
53839,950,1,736,1,1,0,0,2015,7,13,24075
108629,538,3,523,1,1,0,1,2013,7,17,21727
18964,1021,7,0,0,0,0,0,2013,11,3,122
83254,715,2,802,1,1,0,0,2014,11,4,15325
32589,672,3,1381,1,1,0,0,2015,7,1,15612
147880,609,6,266,1,0,0,0,2013,2,9,19330
58339,877,1,953,1,1,0,0,2014,3,17,22852
475551,781,2,827,1,0,0,0,2013,11,26,24263
372801,563,4,759,1,1,0,0,2015,4,30,21580
504283,725,3,534,1,1,0,0,2013,3,20,15871
191950,1036,4,490,1,1,0,1,2015,7,30,23696
152965,147,7,0,0,0,0,0,2015,4,5,35
356467,900,1,488,1,0,0,0,2013,9,16,18779
259565,818,3,564,1,0,0,0,2015,2,11,23030
195615,1047,6,319,1,0,0,0,2014,7,26,20772
596927,801,1,558,1,1,0,0,2014,3,17,27282
660531,780,7,0,0,0,0,0,2013,11,17,0
410887,780,6,305,1,0,0,0,2013,1,19,25239
367136,25,5,1148,1,0,0,1,2013,8,23,22558
654830,420,7,0,0,0,0,0,2013,9,29,0
586112,483,3,696,1,1,0,0,2013,10,9,23813
395707,180,1,1029,1,1,0,0,2015,6,15,25384
613842,33,4,801,1,1,0,1,2013,8,29,25628
433782,437,1,802,1,1,0,0,2014,3,17,23248
62318,287,2,651,1,0,0,1,2013,9,3,22330
141939,943,3,509,1,0,0,0,2014,2,12,16918
23542,418,3,571,1,1,0,0,2015,1,28,22703
165113,887,4,531,1,0,0,1,2014,10,30,21456
476320,234,1,894,1,0,0,0,2014,9,8,28277
624831,972,1,348,1,0,0,0,2014,9,8,18884
225770,828,1,511,1,0,0,0,2014,5,26,21716
579330,267,3,1022,1,1,0,0,2014,5,7,22172
42494,205,4,711,1,0,0,0,2014,12,11,26773
90464,811,1,646,1,0,0,0,2015,5,11,23106
566092,535,7,0,0,0,0,0,2013,7,7,38
431680,200,3,1068,1,1,0,0,2014,8,20,24526
688583,72,5,582,1,1,0,0,2014,6,6,25826
247307,781,1,512,1,0,0,1,2015,2,9,23818
255502,404,7,0,0,0,0,0,2015,7,5,17
386497,347,1,349,1,0,0,0,2015,1,19,21840
249368,664,2,457,1,0,0,0,2014,5,27,15503
266057,417,2,520,1,0,0,1,2013,12,24,24018
438079,880,1,730,1,0,0,1,2014,8,11,18624
282233,278,6,597,1,0,0,0,2013,6,22,20094
29852,935,1,734,1,1,0,0,2013,6,17,20094
555568,810,6,484,1,0,0,0,2014,3,8,22908
22039,194,3,609,1,1,0,0,2013,12,18,29571
141704,258,2,437,1,1,0,0,2014,1,21,23464
522016,173,5,1105,1,1,0,0,2014,6,20,24097
636125,885,5,675,1,1,0,0,2013,4,12,21360
427338,150,5,930,1,0,0,1,2015,5,15,26727
340524,223,7,0,0,0,0,0,2014,12,21,14
229292,61,2,603,1,1,0,0,2014,9,16,29058
51891,608,7,0,0,0,0,0,2015,7,5,40
